id,input_lang,prompt,target,rag_prompt_2,rag_prompt_5,rag_prompt_10
403_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


फरीद ने वहां फुटबॉल उठा ली। जतिन ने दालान की ओर यात्रा की। कबीर वापस रसोई में चला गया। कबीर दालान में गये। फरीद ने बगीचे की यात्रा की। फरीद ने वहीं दूध छीन लिया। कबीर ने कार्यालय की यात्रा की। फरीद ने दूध वहीं रख दिया। फरीद ने फुटबॉल नीचे रख दी। कबीर ने दालान की यात्रा की। फ़रीद रसोई की ओर गया। जतिन ने बगीचे की यात्रा की। जतिन ने वहीं दूध उठा लिया। मीरा वापस ऑफिस चली गयी। मीरा रसोई की ओर चली गई। जतिन ने वहीं फुटबॉल पकड़ ली। कबीर ने बगीचे की यात्रा की। फरीद ऑफिस चला गया। फरीद रसोई में चला गया। जतिन ने दूध गिरा दिया। जतिन ने वहीं दूध उठा लिया। जतिन शयनकक्ष में चला गया। जतिन ने फुटबॉल छोड़ दी। जतिन ने दूध गिरा दिया। जतिन ने वहीं दूध पकड़ लिया। जतिन रसोई की ओर गया। जतिन ने दूध मीरा की ओर बढ़ा दिया। मीरा ने दूध फरीद की ओर बढ़ा दिया। फरीद ने दूध त्याग दिया। जतिन को वहीं दूध मिल गया।


</context>

QUESTION: मीरा ने फरीद को क्या दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",दूध,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने दूध फरीद की ओर बढ़ा दिया। फरीद ने बगीचे की यात्रा की.
</context>

QUESTION: मीरा ने फरीद को क्या दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने दूध फरीद की ओर बढ़ा दिया। फरीद ने बगीचे की यात्रा की। कबीर ने दालान की यात्रा की। कबीर दालान में गये। जतिन ने दूध मीरा की ओर बढ़ा दिया.
</context>

QUESTION: मीरा ने फरीद को क्या दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने दूध फरीद की ओर बढ़ा दिया। फरीद ने बगीचे की यात्रा की। कबीर ने दालान की यात्रा की। कबीर दालान में गये। जतिन ने दूध मीरा की ओर बढ़ा दिया। जतिन ने दालान की ओर यात्रा की। फरीद ने वहीं दूध छीन लिया। कबीर ने बगीचे की यात्रा की। फरीद ने दूध त्याग दिया। फरीद ऑफिस चला गया.
</context>

QUESTION: मीरा ने फरीद को क्या दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
431_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


मीरा ने दालान की ओर यात्रा की। मीरा ने बाथरूम की ओर यात्रा की। जतिन ऑफिस चला गया। कबीर बाथरूम की ओर चला गया। मीरा ने दालान की ओर यात्रा की। मीरा वापस बगीचे में चली गयी। कबीर ने बगीचे की यात्रा की। कबीर ने दालान की यात्रा की। कबीर वापस रसोई में चला गया। जतिन को वहीं दूध मिल गया। मीरा शयनकक्ष की ओर बढ़ी। जतिन ने दालान की ओर यात्रा की। कबीर दालान की ओर चले गये। जतिन शयनकक्ष की ओर चला गया। कबीर बाथरूम की ओर चला गया। जतिन ने दूध गिरा दिया। वहां मीरा को दूध मिल गया। मीरा ने दूध जतिन की ओर बढ़ा दिया। जतिन ने दूध गिरा दिया। जतिन वहां दूध ले गया।


</context>

QUESTION: दूध किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",मीरा,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन वहां दूध ले गया.
</context>

QUESTION: दूध किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन वहां दूध ले गया। वहां मीरा को दूध मिल गया। जतिन ने दूध गिरा दिया। जतिन ने दूध गिरा दिया.
</context>

QUESTION: दूध किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन वहां दूध ले गया। वहां मीरा को दूध मिल गया। जतिन ने दूध गिरा दिया। जतिन ने दूध गिरा दिया। मीरा ने दूध जतिन की ओर बढ़ा दिया। कबीर वापस रसोई में चला गया। जतिन शयनकक्ष की ओर चला गया। जतिन ने दालान की ओर यात्रा की। कबीर बाथरूम की ओर चला गया.
</context>

QUESTION: दूध किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
462_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


फरीद शयनकक्ष की ओर चला गया। फरीद दफ्तर चला गया। फरीद बाथरूम की ओर गया। मीरा ने वहां फुटबॉल पकड़ ली। जतिन वापस बगीचे में चला गया। मीरा ने फुटबॉल गिरा दी। मीरा वहां फुटबॉल ले गई। मीरा ने वहां सेब ले लिया। मीरा ने सेब छोड़ दिया। फरीद ऑफिस चला गया। मीरा ने दालान की ओर यात्रा की। मीरा ने फुटबॉल वहीं फेंक दी। कबीर रसोई में गया। मीरा ऑफिस चली गयी। कबीर ने सेब वहीं ले लिया। जतिन को वहीं दूध मिल गया। कबीर वापस बगीचे में चले गये। कबीर बाथरूम की ओर चला गया। कबीर वापस ऑफिस चला गया। फरीद बाथरूम में चला गया। कबीर ने सेब मीरा को दिया। जतिन ऑफिस चला गया। मीरा वापस दालान में चली गई। जतिन ने दूध कबीर की ओर बढ़ा दिया।


</context>

QUESTION: दूध किसे मिला?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",कबीर,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन ने दूध कबीर की ओर बढ़ा दिया.
</context>

QUESTION: दूध किसे मिला?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन ने दूध कबीर की ओर बढ़ा दिया। कबीर रसोई में गया। कबीर ने सेब वहीं ले लिया। कबीर ने सेब मीरा को दिया.
</context>

QUESTION: दूध किसे मिला?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन को वहीं दूध मिल गया। जतिन ने दूध कबीर की ओर बढ़ा दिया। कबीर रसोई में गया। कबीर ने सेब वहीं ले लिया। कबीर ने सेब मीरा को दिया। फरीद शयनकक्ष की ओर चला गया। मीरा ने वहां सेब ले लिया। फरीद बाथरूम में चला गया। कबीर बाथरूम की ओर चला गया। फरीद बाथरूम की ओर गया.
</context>

QUESTION: दूध किसे मिला?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
437_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


मीरा बाथरूम में चली गयी। जतिन रसोई की ओर गया। जतिन ने वहीं दूध उठा लिया। जतिन ने वहां फुटबॉल उठा ली। जतिन ने फुटबॉल वहीं रख दी। जतिन ऑफिस चला गया। जतिन ने वहां से सेब उठा लिया। मीरा ऑफिस चली गयी। कबीर ने दालान की यात्रा की। जतिन ने सेब मीरा को दिया। कबीर ऑफिस चला गया। मीरा ने सेब कबीर को दिया।


</context>

QUESTION: मीरा ने सेब किसे दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",कबीर,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने सेब मीरा को दिया। मीरा ने सेब कबीर को दिया.
</context>

QUESTION: मीरा ने सेब किसे दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने सेब मीरा को दिया। मीरा ने सेब कबीर को दिया। जतिन ने वहां से सेब उठा लिया। मीरा ऑफिस चली गयी। कबीर ने दालान की यात्रा की.
</context>

QUESTION: मीरा ने सेब किसे दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने सेब मीरा को दिया। मीरा ने सेब कबीर को दिया। जतिन ने वहां से सेब उठा लिया। मीरा ऑफिस चली गयी। कबीर ने दालान की यात्रा की। मीरा बाथरूम में चली गयी। जतिन ने वहीं दूध उठा लिया। कबीर ऑफिस चला गया। जतिन रसोई की ओर गया। जतिन ने फुटबॉल वहीं रख दी.
</context>

QUESTION: मीरा ने सेब किसे दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
426_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


जतिन वापस बगीचे में चला गया। मीरा ने बगीचे की ओर यात्रा की। जतिन वहां फुटबॉल ले गया। कबीर ने बगीचे की यात्रा की। मीरा वहां दूध ले गई। जतिन ने फुटबॉल मीरा को दे दी। मीरा ने फुटबॉल कबीर को सौंप दी। कबीर ने फुटबॉल नीचे रख दी। फरीद वापस बाथरूम में चला गया। मीरा को वहां सेब मिला।


</context>

QUESTION: फुटबॉल किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",मीरा,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने फुटबॉल मीरा को दे दी। जतिन वहां फुटबॉल ले गया.
</context>

QUESTION: फुटबॉल किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने फुटबॉल मीरा को दे दी। जतिन वहां फुटबॉल ले गया। मीरा ने फुटबॉल कबीर को सौंप दी। कबीर ने फुटबॉल नीचे रख दी। कबीर ने बगीचे की यात्रा की.
</context>

QUESTION: फुटबॉल किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
जतिन ने फुटबॉल मीरा को दे दी। जतिन वहां फुटबॉल ले गया। मीरा ने फुटबॉल कबीर को सौंप दी। कबीर ने फुटबॉल नीचे रख दी। कबीर ने बगीचे की यात्रा की। जतिन वापस बगीचे में चला गया। फरीद वापस बाथरूम में चला गया। मीरा को वहां सेब मिला। मीरा वहां दूध ले गई। मीरा ने बगीचे की ओर यात्रा की.
</context>

QUESTION: फुटबॉल किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
432_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


फरीद शयनकक्ष में चला गया। फ़रीद फ़ुटबॉल वहाँ ले गया। फरीद ने फुटबॉल नीचे रख दी। जतिन ने वहीं दूध पकड़ लिया। कबीर ने बगीचे की यात्रा की। फरीद ने बगीचे की यात्रा की। जतिन बाथरूम की ओर गया। कबीर ऑफिस चला गया। कबीर वापस बगीचे में चले गये। जतिन ने दूध त्याग दिया। मीरा वापस शयनकक्ष में चली गई। मीरा ने वहां फुटबॉल उठा ली। फ़रीद रसोई में गया। कबीर बाथरूम में चला गया। फरीद ऑफिस चला गया। कबीर ने बगीचे की यात्रा की। मीरा ने कार्यालय की यात्रा की। मीरा ने फुटबॉल फ़रीद को सौंप दी। मीरा रसोई की ओर चली गई। फरीद ने फुटबॉल नीचे रख दी। फरीद शयनकक्ष की ओर चला गया। कबीर रसोई की ओर चला गया। फरीद ने दालान की ओर यात्रा की। जतिन ऑफिस चला गया। जतिन ने वहीं फुटबॉल पकड़ ली। फरीद दफ्तर चला गया। कबीर वापस शयनकक्ष में चला गया। जतिन ने फुटबॉल गिरा दी। मीरा ने दालान की ओर यात्रा की। फरीद वापस रसोई में चला गया। जतिन को वहां फुटबॉल मिल गई। कबीर बाथरूम की ओर चला गया। कबीर ने रसोई की ओर यात्रा की। मीरा बाथरूम में चली गयी। जतिन ने फुटबॉल फेंक दी। कबीर ने बाथरूम की ओर यात्रा की। मीरा ने वहां सेब ले लिया। मीरा शयनकक्ष की ओर बढ़ी। कबीर ने वहीं दूध पकड़ लिया। कबीर ने दूध त्याग दिया। कबीर रसोई में गया। मीरा बाथरूम में चली गयी। मीरा वहां दूध ले गई। कबीर ने बगीचे की यात्रा की। फरीद वापस बाथरूम में चला गया। जतिन ने वहां फुटबॉल उठा ली। मीरा ने सेब फरीद को दे दिया। फरीद ने सेब मीरा को दे दिया। मीरा ने दूध त्याग दिया। कबीर ऑफिस चला गया।


</context>

QUESTION: मीरा को सेब किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",फरीद,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने वहां सेब ले लिया। मीरा ने सेब फरीद को दे दिया.
</context>

QUESTION: मीरा को सेब किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने वहां सेब ले लिया। मीरा ने सेब फरीद को दे दिया। फरीद ने सेब मीरा को दे दिया। मीरा ने दालान की ओर यात्रा की। मीरा ने फुटबॉल फ़रीद को सौंप दी.
</context>

QUESTION: मीरा को सेब किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने वहां सेब ले लिया। मीरा ने सेब फरीद को दे दिया। फरीद ने सेब मीरा को दे दिया। मीरा ने दालान की ओर यात्रा की। मीरा ने फुटबॉल फ़रीद को सौंप दी। मीरा वहां दूध ले गई। मीरा रसोई की ओर चली गई। मीरा शयनकक्ष की ओर बढ़ी। मीरा ने कार्यालय की यात्रा की। मीरा ने वहां फुटबॉल उठा ली.
</context>

QUESTION: मीरा को सेब किसने दिया?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
438_hi,hi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>


कबीर शयनकक्ष में चला गया। मीरा वहां फुटबॉल ले गई। मीरा ने फुटबॉल गिरा दी। कबीर बाथरूम में चला गया। कबीर शयनकक्ष में चला गया। मीरा को वहां फुटबॉल मिल गई। मीरा ने फुटबॉल फ़रीद को सौंप दी। फ़रीद ने फ़ुटबॉल त्याग दिया। फरीद शयनकक्ष में चला गया। मीरा ने कार्यालय की यात्रा की। जतिन वापस ऑफिस चला गया। फरीद ने कार्यालय की यात्रा की। कबीर वापस बगीचे में चले गये। फरीद ने वहीं सेब उठा लिया। फरीद बाथरूम की ओर चला गया। फरीद ने वहां फुटबॉल उठा ली। फ़रीद रसोई में गया। फरीद ने वहीं दूध छीन लिया। फरीद ने सेब गिरा दिया। फरीद सेब वहीं ले गया। फरीद ने दालान की ओर यात्रा की। फरीद बगीचे में वापस चला गया। कबीर ने कार्यालय की यात्रा की। जतिन ने बगीचे की यात्रा की। कबीर शयनकक्ष में चला गया। मीरा रसोई में चली गयी। फरीद ने सेब छोड़ दिया। जतिन रसोई में चला गया। फरीद वापस रसोई में चला गया। फरीद ने फुटबॉल मीरा को दे दी।


</context>

QUESTION: मीरा को फुटबॉल किसने दी?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",फरीद,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने फुटबॉल फ़रीद को सौंप दी। मीरा को वहां फुटबॉल मिल गई.
</context>

QUESTION: मीरा को फुटबॉल किसने दी?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने फुटबॉल फ़रीद को सौंप दी। मीरा को वहां फुटबॉल मिल गई। मीरा ने फुटबॉल गिरा दी। फरीद ने फुटबॉल मीरा को दे दी। मीरा वहां फुटबॉल ले गई.
</context>

QUESTION: मीरा को फुटबॉल किसने दी?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
मीरा ने फुटबॉल फ़रीद को सौंप दी। मीरा को वहां फुटबॉल मिल गई। मीरा ने फुटबॉल गिरा दी। फरीद ने फुटबॉल मीरा को दे दी। मीरा वहां फुटबॉल ले गई। फरीद ने वहां फुटबॉल उठा ली। मीरा ने कार्यालय की यात्रा की। फ़रीद ने फ़ुटबॉल त्याग दिया। मीरा रसोई में चली गयी। फरीद शयनकक्ष में चला गया.
</context>

QUESTION: मीरा को फुटबॉल किसने दी?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
578_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


जय रसोई में चला गया। मीरा ऑफिस चली गयी। संगीता ऑफिस चली गयी। ध्रुव बगीचे की ओर चला गया।


</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",हाँ,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता ऑफिस चली गयी। मीरा ऑफिस चली गयी.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता ऑफिस चली गयी। मीरा ऑफिस चली गयी। जय रसोई में चला गया। ध्रुव बगीचे की ओर चला गया.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता ऑफिस चली गयी। मीरा ऑफिस चली गयी। जय रसोई में चला गया। ध्रुव बगीचे की ओर चला गया.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
568_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


जय रसोई में गया। मीरा ने वहीं दूध उठा लिया। संगीता वापस दालान में चली गयी। ध्रुव वापस बाथरूम में चला गया। मीरा ने दूध त्याग दिया। ध्रुव रसोई में चला गया। संगीता वापस रसोई में चली गई। संगीता बाथरूम की ओर गई। जय वापस बगीचे में चला गया। संगीता ने दालान की ओर यात्रा की।


</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",नहीं,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता बाथरूम की ओर गई। संगीता वापस दालान में चली गयी.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता बाथरूम की ओर गई। संगीता वापस दालान में चली गयी। संगीता ने दालान की ओर यात्रा की। संगीता वापस रसोई में चली गई। जय रसोई में गया.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
संगीता बाथरूम की ओर गई। संगीता वापस दालान में चली गयी। संगीता ने दालान की ओर यात्रा की। संगीता वापस रसोई में चली गई। जय रसोई में गया। ध्रुव रसोई में चला गया। ध्रुव वापस बाथरूम में चला गया। मीरा ने वहीं दूध उठा लिया। जय वापस बगीचे में चला गया। मीरा ने दूध त्याग दिया.
</context>

QUESTION: क्या संगीता ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
551_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


मीरा रसोई की ओर बढ़ी। ध्रुव दालान में चला गया।


</context>

QUESTION: क्या ध्रुव शयनकक्ष में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",नहीं,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव दालान में चला गया। मीरा रसोई की ओर बढ़ी.
</context>

QUESTION: क्या ध्रुव शयनकक्ष में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव दालान में चला गया। मीरा रसोई की ओर बढ़ी.
</context>

QUESTION: क्या ध्रुव शयनकक्ष में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव दालान में चला गया। मीरा रसोई की ओर बढ़ी.
</context>

QUESTION: क्या ध्रुव शयनकक्ष में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
572_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


वहां संगीता को सेब मिल गया। जय बाथरूम में चला गया। ध्रुव वापस दालान में चला गया। संगीता रसोई में चली गयी। संगीता बाथरूम की ओर चली गयी। जय दालान में चला गया। संगीता बगीचे में चली गयी। मीरा ने दालान की ओर यात्रा की। जय वापस शयनकक्ष में चला गया। जय वापस रसोई में चला गया।


</context>

QUESTION: क्या मीरा दालान में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",हाँ,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
मीरा ने दालान की ओर यात्रा की। जय दालान में चला गया.
</context>

QUESTION: क्या मीरा दालान में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
मीरा ने दालान की ओर यात्रा की। जय दालान में चला गया। जय वापस शयनकक्ष में चला गया। संगीता बगीचे में चली गयी। जय बाथरूम में चला गया.
</context>

QUESTION: क्या मीरा दालान में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
मीरा ने दालान की ओर यात्रा की। जय दालान में चला गया। जय वापस शयनकक्ष में चला गया। संगीता बगीचे में चली गयी। जय बाथरूम में चला गया। ध्रुव वापस दालान में चला गया। जय वापस रसोई में चला गया। संगीता रसोई में चली गयी। वहां संगीता को सेब मिल गया। संगीता बाथरूम की ओर चली गयी.
</context>

QUESTION: क्या मीरा दालान में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
583_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


वहां संगीता ने सेब उठा लिया। ध्रुव वापस ऑफिस चला गया। संगीता ने सेब छोड़ दिया। जय दालान में चला गया। संगीता ने बगीचे की ओर यात्रा की। संगीता ने ऑफिस की यात्रा की।


</context>

QUESTION: क्या ध्रुव ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",हाँ,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव वापस ऑफिस चला गया। संगीता ने ऑफिस की यात्रा की.
</context>

QUESTION: क्या ध्रुव ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव वापस ऑफिस चला गया। संगीता ने ऑफिस की यात्रा की। जय दालान में चला गया। संगीता ने बगीचे की ओर यात्रा की। वहां संगीता ने सेब उठा लिया.
</context>

QUESTION: क्या ध्रुव ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
ध्रुव वापस ऑफिस चला गया। संगीता ने ऑफिस की यात्रा की। जय दालान में चला गया। संगीता ने बगीचे की ओर यात्रा की। वहां संगीता ने सेब उठा लिया। संगीता ने सेब छोड़ दिया.
</context>

QUESTION: क्या ध्रुव ऑफिस में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
539_hi,hi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>


मीरा ने वहीं दूध उठा लिया। जय बगीचे में चला गया। संगीता वहां सेब ले गई। संगीता दालान में चली गयी।


</context>

QUESTION: क्या जय बेडरूम में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",नहीं,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
जय बगीचे में चला गया। संगीता दालान में चली गयी.
</context>

QUESTION: क्या जय बेडरूम में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
जय बगीचे में चला गया। संगीता दालान में चली गयी। मीरा ने वहीं दूध उठा लिया। संगीता वहां सेब ले गई.
</context>

QUESTION: क्या जय बेडरूम में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
जय बगीचे में चला गया। संगीता दालान में चली गयी। मीरा ने वहीं दूध उठा लिया। संगीता वहां सेब ले गई.
</context>

QUESTION: क्या जय बेडरूम में है?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
