,passage,question,question_type,input_lang,target
6228,Sabine ging ins Schlafzimmer. Hans ging in die Küche. Hans ging in den Flur. Sabine ging ins Badezimmer. Hans ging zurück in die Küche. Lukas ging in den Flur. Sabine hat den Fußball bekommen. Sabine reiste in den Garten. Lukas reiste in den Garten. Lukas reiste in die Küche. Lukas ging zurück ins Büro. Lukas ging ins Schlafzimmer. Hans ging zurück ins Schlafzimmer. Sabine ging ins Schlafzimmer. Sabine ging in den Flur. Sabine reiste ins Büro. Sabine ging zurück ins Schlafzimmer. Sabine zog ins Büro. Sabine ging in die Küche. Sabine reiste in den Garten. Hans ging zurück ins Badezimmer. Lukas zog ins Büro. Hans schnappte sich den Apfel. Dort hat Lukas die Milch geholt. Lukas hat die Milch hinterlassen. Bertha ging ins Schlafzimmer. Bertha ging in die Küche. Lukas schnappte sich die Milch. Lukas hat die Milch hinterlassen. Sabine hat den Fußball dort gelassen. Hans reiste ins Büro. Bertha ging zurück ins Schlafzimmer. Hans ging zurück ins Badezimmer. Bertha reiste in die Küche.,Wo war der Fußball vor dem Flur?,qa3,de,Schlafzimmer
6229,Hans nahm den Fußball. Lukas reiste zum Flur. Hans hat den Fußball verlassen. Sabine nahm den Fußball. Lukas reiste in die Küche. Sabine legte den Fußball hin. Sabine reiste ins Büro. Sabine schnappte sich die Milch. Sabine ging zum Flur. Hans reiste ins Büro. Sabine hat die Milch dagelassen. Sabine schnappte sich die Milch. Bertha schnappte sich den Fußball. Sabine ging zurück ins Badezimmer. Sabine ließ die Milch dort fallen. Bertha ging ins Badezimmer. Sabine hat die Milch bekommen. Sabine ging zum Flur. Sabine ließ die Milch fallen. Sabine ging ins Büro. Hans ging ins Schlafzimmer. Bertha warf den Fußball weg. Bertha ging zurück in den Flur. Sabine ging in die Küche. Hans nahm den Apfel. Lukas ging zurück in den Garten. Hans ging zurück in die Küche. Bertha ging ins Badezimmer. Hans ging ins Schlafzimmer. Hans legte dort den Apfel ab. Sabine reiste in den Garten. Hans ging zurück in die Küche.,Wo war der Apfel vor dem Schlafzimmer?,qa3,de,Küche
6230,Lukas zog ins Büro. Hans ging in die Küche. Hans schnappte sich den Apfel. Dort hat Lukas die Milch geholt. Lukas schüttete die Milch weg. Hans ging ins Schlafzimmer. Hans ließ den Apfel fallen. Lukas hat die Milch bekommen. Hans ging zurück in die Küche. Hans ging ins Badezimmer. Lukas stellte die Milch ab. Hans ging ins Schlafzimmer. Sabine ging zurück in die Küche. Sabine zog ins Büro. Hans nahm den Apfel. Lukas ging ins Badezimmer. Lukas ging in die Küche. Sabine ging zurück in den Garten. Hans hat den Apfel dort gelassen. Hans hob den Apfel auf. Hans ging zurück ins Badezimmer. Hans legte den Apfel hin. Bertha zog in den Garten. Hans hob den Apfel auf. Lukas reiste zum Flur. Bertha ging in die Küche. Sabine ging ins Badezimmer. Hans reiste in die Küche. Sabine ging ins Schlafzimmer. Sabine reiste ins Büro. Hans legte den Apfel hin. Hans ging zurück ins Büro. Sabine ging zurück in den Garten. Bertha hob den Apfel auf. Bertha ging ins Badezimmer. Bertha hat den Apfel dort weggeworfen. Sabine ging zurück in den Flur. Bertha ging in den Garten. Lukas ging in die Küche. Hans schnappte sich die Milch. Sabine ging in den Garten. Hans ging ins Schlafzimmer. Sabine ging ins Badezimmer. Sabine ging ins Schlafzimmer. Dort hat Hans den Fußball abgeholt. Sabine ging ins Büro. Hans ließ die Milch dort fallen. Hans hat die Milch bekommen. Hans ging ins Büro. Lukas reiste ins Büro. Lukas reiste in den Garten. Sabine ging ins Badezimmer. Bertha reiste in die Küche. Hans ließ die Milch fallen. Hans nahm die Milch. Hans hat die Milch dort gelassen. Hans legte den Fußball hin. Lukas reiste ins Büro. Hans schnappte sich die Milch. Sabine ging ins Schlafzimmer. Lukas schnappte sich den Fußball. Lukas reiste zum Flur. Hans hat die Milch dort gelassen. Lukas ging ins Badezimmer. Hans nahm die Milch. Bertha ging zurück in den Garten. Lukas hob den Apfel auf. Hans ging in den Flur. Lukas ließ den Fußball fallen. Lukas reiste in die Küche.,Wo war der Fußball vor der Toilette?,qa3,de,Flur
6231,Hans hat den Apfel bekommen. Sabine ging ins Schlafzimmer. Lukas schnappte sich die Milch. Lukas reiste ins Büro. Lukas ging zurück in den Flur. Hans warf den Apfel weg. Hans hat den Apfel bekommen. Lukas hat die Milch dort gelassen. Bertha hat die Milch bekommen. Bertha ließ die Milch dort fallen. Hans legte den Apfel hin. Hans ging ins Büro. Lukas nahm die Milch. Lukas reiste in die Küche. Lukas zog in den Garten. Lukas ließ die Milch fallen. Bertha ging ins Badezimmer. Hans ging ins Badezimmer.,Wo war die Milch vor dem Garten?,qa3,de,Küche
6232,Lukas nahm den Apfel. Hans ging ins Schlafzimmer. Sabine nahm den Fußball. Sabine warf den Fußball weg. Bertha ging zurück ins Büro. Sabine nahm den Fußball. Sabine warf den Fußball weg. Sabine ging in die Küche. Sabine hob die Milch auf. Lukas reiste zum Flur. Lukas warf den Apfel weg. Lukas ging ins Büro. Hans zog in den Garten. Bertha reiste in die Küche. Sabine hat die Milch dort gelassen. Sabine schnappte sich die Milch. Bertha reiste in den Garten. Lukas ging in den Garten. Sabine stellte die Milch ab. Hans ging ins Schlafzimmer. Sabine ging ins Schlafzimmer. Bertha ging in die Küche. Hans ging ins Badezimmer. Sabine zog in den Garten. Hans schnappte sich den Fußball. Sabine zog ins Büro. Hans ging ins Schlafzimmer. Hans hat den Fußball verlassen. Hans nahm den Fußball. Bertha schnappte sich dort die Milch. Bertha stellte die Milch ab. Hans hat den Fußball weggeworfen. Bertha ging ins Schlafzimmer. Hans schnappte sich den Fußball. Hans legte den Fußball hin. Hans nahm den Fußball. Sabine ging zum Flur. Sabine nahm den Apfel. Sabine warf den Apfel weg. Bertha reiste ins Büro. Lukas ging ins Schlafzimmer. Sabine hob den Apfel auf. Lukas ging auf die Toilette. Hans hat den Fußball dort fallen lassen. Hans hat den Fußball bekommen. Hans ließ den Fußball fallen. Sabine legte den Apfel hin. Sabine ging ins Büro. Bertha ging ins Badezimmer. Hans hat den Fußball bekommen. Sabine ging in die Küche. Lukas zog ins Büro. Dort holte Sabine die Milch ab. Hans hat den Fußball dort fallen lassen. Lukas ging auf die Toilette. Sabine hat die Milch dort gelassen. Bertha ging ins Schlafzimmer. Hans schnappte sich den Fußball. Bertha ging in den Garten. Bertha ging zurück ins Büro. Sabine nahm die Milch. Hans hat den Fußball verlassen. Hans hat den Fußball bekommen. Sabine ging in den Garten. Bertha reiste in den Garten. Bertha ging zurück in den Flur. Lukas zog ins Büro. Sabine ging zurück in den Flur. Sabine hob den Apfel auf. Bertha zog ins Büro. Lukas ging zurück in den Garten. Sabine ging zurück in die Küche. Bertha ging in den Flur. Bertha ging zurück ins Badezimmer. Hans hat den Fußball verlassen. Bertha zog in den Garten. Bertha ging in die Küche. Sabine hat den Apfel dort gelassen. Sabine ging ins Schlafzimmer. Hans ging in den Garten. Hans reiste in die Küche. Sabine ging ins Badezimmer. Sabine reiste ins Büro. Sabine reiste in den Garten. Hans zog in den Garten. Bertha ging ins Schlafzimmer. Dort schnappte sich Bertha den Fußball. Bertha ging zum Flur. Sabine ging ins Badezimmer. Hans ging ins Badezimmer. Sabine kippte die Milch weg. Lukas reiste zum Flur.,Wo war die Milch vor dem Garten?,qa3,de,Büro
6233,Dort hob Hans den Apfel auf. Sabine nahm die Milch. Bertha ging zum Flur. Hans legte den Apfel hin. Lukas ging ins Badezimmer. Sabine stellte die Milch ab. Hans ging ins Schlafzimmer. Sabine hat dort die Milch geholt. Hans ging in den Flur. Sabine stellte die Milch ab. Hans ging in die Küche. Lukas ging ins Büro. Hans nahm die Milch. Hans reiste ins Büro. Bertha zog ins Büro. Hans hat den Apfel bekommen. Sabine ging zurück in den Flur. Sabine reiste ins Büro. Hans ging ins Schlafzimmer. Sabine ging zum Flur. Lukas ging in den Flur. Sabine ging zurück in den Garten. Lukas ging zurück in den Garten. Sabine ging ins Schlafzimmer. Hans warf den Apfel weg. Sabine ging in die Küche. Hans schnappte sich den Apfel. Lukas ging zurück ins Badezimmer. Lukas ging zurück in den Flur. Bertha ging zurück ins Schlafzimmer. Hans ließ den Apfel fallen. Bertha ging in den Flur. Sabine ging ins Büro. Sabine ging in den Flur. Hans ging zum Flur. Hans ließ die Milch fallen. Dort holte Bertha die Milch. Bertha kippte die Milch weg. Bertha schnappte sich die Milch. Hans ging ins Badezimmer. Lukas reiste in die Küche. Bertha ließ die Milch dort fallen. Hans ging in den Garten. Lukas reiste ins Büro. Sabine nahm die Milch. Sabine ging zurück ins Schlafzimmer. Sabine reiste in den Garten. Sabine stellte die Milch ab.,Wo war die Milch vor dem Garten?,qa3,de,Schlafzimmer
6234,Hans nahm den Fußball. Sabine ging in die Küche. Bertha nahm den Apfel. Hans hat den Fußball dort fallen lassen. Hans zog in den Garten. Bertha ließ den Apfel zurück. Sabine ging zurück ins Badezimmer. Lukas reiste in den Garten. Lukas ging ins Badezimmer. Bertha hat den Apfel bekommen. Sabine ging zum Flur. Bertha ließ den Apfel fallen. Sabine ging zurück in den Garten. Sabine ging zurück ins Schlafzimmer. Hans nahm die Milch. Bertha hat dort den Apfel bekommen. Lukas reiste in die Küche. Bertha ging zurück ins Büro. Bertha hat den Apfel dort weggeworfen. Sabine reiste ins Büro. Hans hat die Milch hinterlassen. Dort hat Sabine den Fußball abgeholt. Dort holte Hans die Milch ab. Bertha ging in den Garten. Bertha ging zurück in den Flur. Sabine hat den Fußball verlassen. Lukas ging ins Badezimmer. Hans schüttete die Milch weg. Hans ging in die Küche. Sabine ging in die Küche. Bertha ging ins Badezimmer. Sabine ging in den Flur. Bertha ging zurück ins Schlafzimmer. Lukas ging ins Schlafzimmer. Lukas reiste zum Flur. Sabine reiste ins Büro. Lukas ging zurück in den Garten. Sabine ging zum Flur. Hans ging in den Flur. Hans ging in die Küche. Hans ging zum Flur. Bertha reiste ins Büro. Bertha brachte den Fußball dorthin. Sabine ging ins Badezimmer. Bertha warf den Fußball weg. Lukas ging in den Flur. Lukas ging ins Badezimmer. Lukas reiste ins Büro. Bertha nahm den Apfel dorthin. Bertha ging ins Badezimmer. Lukas hat den Fußball bekommen. Lukas ließ den Fußball fallen. Bertha hat den Apfel dort gelassen. Sabine ging in die Küche. Bertha ging ins Schlafzimmer. Lukas schnappte sich den Fußball. Lukas legte den Fußball hin. Lukas nahm den Fußball. Bertha ging in den Garten. Bertha brachte die Milch dorthin. Dort hat Lukas den Fußball gelassen. Sabine zog ins Büro. Sabine zog in den Garten. Hans ging zurück in den Garten. Sabine ging zum Flur. Lukas ging in die Küche. Sabine reiste ins Büro. Sabine hat den Fußball bekommen. Bertha kippte die Milch weg. Sabine hat den Fußball verlassen. Hans ging ins Badezimmer. Hans ging ins Schlafzimmer. Sabine hat den Fußball bekommen. Bertha ging zurück in den Flur. Bertha reiste in die Küche. Hans ging ins Badezimmer. Sabine hat den Fußball dort gelassen. Sabine schnappte sich den Fußball. Bertha ging zum Flur. Sabine hat den Fußball dort gelassen. Lukas ging ins Schlafzimmer. Hans nahm den Apfel dorthin. Hans ging zurück in den Garten. Sabine zog in den Garten. Sabine ging zurück in die Küche. Bertha ging zurück ins Schlafzimmer. Hans reiste ins Büro. Hans legte den Apfel hin. Bertha ging zurück ins Badezimmer. Dort hob Hans den Apfel auf. Sabine ging zurück ins Schlafzimmer. Hans nahm den Fußball. Hans ließ den Apfel fallen. Lukas reiste in den Garten. Bertha ging in die Küche. Hans legte den Fußball hin. Lukas holte die Milch ab. Sabine ging in die Küche. Sabine ging ins Schlafzimmer. Bertha ging zum Flur. Lukas ließ die Milch fallen. Hans hat den Apfel bekommen. Sabine reiste ins Büro. Lukas reiste in die Küche. Bertha ging in die Küche. Sabine nahm den Fußball. Hans ließ den Apfel fallen. Sabine hat den Fußball dort gelassen. Hans hob den Apfel auf. Sabine ging in den Flur. Hans schnappte sich den Fußball. Bertha ging ins Schlafzimmer. Hans ließ den Apfel fallen. Hans reiste zum Flur. Hans ging zurück in die Küche. Bertha ging auf die Toilette. Lukas ging ins Badezimmer. Hans ging ins Badezimmer. Lukas reiste in den Garten. Hans zog in den Garten. Hans ging ins Badezimmer. Hans hat den Fußball verlassen. Hans zog ins Büro. Bertha nahm den Fußball. Bertha ging in den Flur. Bertha ging ins Schlafzimmer. Sabine ging ins Schlafzimmer. Sabine ging zum Flur.,Wo war der Fußball vor dem Schlafzimmer?,qa3,de,Flur
6235,Hans ging ins Büro. Dort schnappte sich Lukas den Apfel. Bertha brachte den Fußball dorthin. Bertha warf den Fußball weg. Bertha nahm den Fußball. Lukas reiste in den Garten. Dort legte Bertha den Fußball ab. Dort hat Lukas den Apfel fallen lassen. Sabine ging ins Büro. Bertha hat die Milch bekommen. Sabine ging in die Küche. Bertha nahm den Fußball. Sabine ging ins Schlafzimmer. Hans reiste zum Flur. Bertha stellte die Milch ab. Lukas hat den Apfel bekommen. Bertha warf den Fußball weg. Hans ging ins Badezimmer. Lukas reiste zum Flur. Bertha hat die Milch bekommen. Bertha hat die Milch zurückgelassen. Lukas nahm den Fußball in die Hand. Bertha schnappte sich die Milch. Sabine reiste ins Büro. Sabine reiste in den Garten. Bertha kippte die Milch weg. Sabine reiste ins Büro. Bertha hat die Milch bekommen. Bertha kippte die Milch weg. Lukas ging ins Badezimmer. Sabine ging in den Flur. Lukas legte den Apfel hin. Lukas warf den Fußball weg. Bertha nahm die Milch.,Wo war der Apfel vor dem Badezimmer?,qa3,de,Flur
6236,Bertha ging ins Schlafzimmer. Sabine schnappte sich den Apfel. Sabine legte den Apfel hin. Sabine hob den Apfel auf. Hans ging zurück in die Küche. Lukas ging auf die Toilette. Sabine ging zum Flur. Sabine warf den Apfel weg. Lukas reiste in den Garten. Hans ging ins Badezimmer. Hans hat dort die Milch geholt. Sabine ging ins Badezimmer. Sabine ging ins Schlafzimmer. Lukas ging ins Badezimmer. Hans ließ die Milch fallen. Lukas ging zurück in die Küche. Sabine ging in die Küche. Hans zog ins Büro. Sabine ging ins Badezimmer. Lukas ging in den Garten. Sabine hob die Milch auf. Bertha reiste ins Büro. Hans ging zurück in den Garten. Hans ging ins Badezimmer. Hans reiste in den Garten. Hans ging ins Badezimmer. Bertha ging auf die Toilette. Lukas reiste zum Flur. Lukas reiste in die Küche. Hans ging in die Küche. Sabine ging in den Flur. Sabine nahm den Fußball. Lukas ging zurück ins Badezimmer. Sabine schnappte sich den Apfel. Lukas ging in den Flur. Lukas ging ins Badezimmer. Bertha ging in den Flur. Lukas ging in den Garten. Bertha ging ins Schlafzimmer. Lukas reiste in die Küche. Sabine ließ den Fußball fallen. Sabine warf den Apfel weg. Sabine schnappte sich den Fußball. Sabine ging ins Büro. Bertha reiste in den Garten. Hans ging zurück in den Flur. Hans ging ins Badezimmer. Lukas ging ins Badezimmer. Sabine ging ins Badezimmer. Hans ging in den Garten. Hans ging zurück ins Büro. Sabine kippte die Milch weg.,Wo war die Milch vor der Toilette?,qa3,de,Büro
6237,Hans reiste in den Garten. Bertha ging in die Küche. Lukas ging zurück in den Flur. Dort hat Lukas den Apfel aufgehoben. Bertha ging ins Büro. Lukas warf den Apfel weg. Lukas schnappte sich den Apfel. Sabine ging ins Badezimmer. Lukas reiste in den Garten. Bertha ging zurück in die Küche. Bertha schnappte sich den Fußball. Sabine ging in die Küche. Bertha ließ den Fußball fallen. Lukas zog ins Büro. Bertha zog ins Büro. Sabine nahm den Fußball. Hans ging ins Badezimmer. Lukas reiste zum Flur. Sabine reiste ins Büro. Sabine hat den Fußball verlassen. Sabine hat den Fußball bekommen. Hans ging ins Schlafzimmer. Lukas legte den Apfel hin. Lukas schnappte sich den Apfel. Dorthin legte Lukas den Apfel ab. Bertha ging ins Schlafzimmer. Sabine ging zurück in den Flur. Sabine ging zurück in den Garten. Sabine ging ins Schlafzimmer. Sabine legte den Fußball hin.,Wo war der Fußball vor dem Schlafzimmer?,qa3,de,Garten
6238,Lukas reiste ins Schlafzimmer. Sabine nahm den Fußball. Sabine hob den Apfel auf. Lukas reiste ins Büro. Sabine legte den Apfel hin. Sabine hat den Fußball verlassen. Lukas ging ins Badezimmer. Sabine ging zurück in den Flur. Hans ging zurück in die Küche. Bertha ging auf die Toilette. Sabine ging ins Schlafzimmer. Bertha reiste ins Büro. Hans reiste in den Garten. Bertha reiste in die Küche. Bertha nahm die Milch. Hans ging zurück in die Küche. Lukas reiste in die Küche. Sabine ging ins Badezimmer. Bertha hat die Milch dort gelassen. Lukas zog ins Büro. Hans ging ins Schlafzimmer. Hans ging in die Küche. Hans hob die Milch auf. Hans schüttete die Milch weg. Bertha schnappte sich die Milch. Sabine ging in die Küche. Bertha ging ins Badezimmer. Bertha stellte die Milch ab. Hans ging in den Flur. Bertha schnappte sich die Milch. Lukas reiste in den Garten. Lukas hat den Apfel bekommen. Bertha reiste ins Büro. Lukas ging ins Schlafzimmer. Bertha ging in die Küche. Bertha reiste in den Garten. Sabine ging zurück ins Badezimmer. Bertha stellte die Milch dort ab. Lukas ließ den Apfel fallen. Lukas schnappte sich den Apfel. Bertha ging in die Küche. Bertha ging ins Büro.,Wo war die Milch vor der Küche?,qa3,de,Büro
6239,Sabine ging ins Badezimmer. Bertha hob den Apfel auf. Hans reiste in die Küche. Lukas ging ins Badezimmer. Bertha ging ins Büro. Bertha ließ den Apfel zurück. Hans ging zurück ins Büro. Bertha schnappte sich den Apfel. Sabine ging in die Küche. Sabine zog ins Büro. Hans zog in den Garten. Bertha hat den Apfel dort gelassen. Hans reiste ins Büro. Sabine nahm den Apfel. Sabine ging zum Flur. Sabine schnappte sich den Fußball. Sabine warf den Fußball weg. Sabine legte den Apfel hin. Sabine ging ins Schlafzimmer. Bertha reiste in die Küche. Sabine ging in die Küche. Hans ging ins Badezimmer. Hans ging in den Flur. Sabine ging zum Flur. Hans hat dort den Fußball bekommen. Hans hob den Apfel auf. Hans ging zurück in den Garten. Hans hat den Apfel dort fallen lassen. Hans hob den Apfel auf. Hans schnappte sich dort die Milch. Hans legte den Fußball hin. Sabine zog ins Büro. Sabine ging ins Schlafzimmer. Lukas ging zurück ins Schlafzimmer. Hans ging zum Flur. Lukas ging ins Badezimmer. Lukas ging in die Küche. Lukas reiste ins Büro. Lukas reiste in die Küche. Bertha ging zurück in den Flur. Sabine ging in die Küche. Hans schüttete die Milch weg. Bertha ging in die Küche. Hans ging ins Schlafzimmer. Bertha ging zum Flur. Sabine ging zurück ins Büro. Lukas ging in den Garten. Bertha ging auf die Toilette. Bertha ging zurück ins Schlafzimmer. Hans warf den Apfel weg. Bertha ging in den Flur. Hans hat dort den Apfel bekommen. Lukas nahm den Fußball. Sabine ging ins Badezimmer. Bertha ging ins Schlafzimmer. Bertha ging in den Garten. Bertha reiste in die Küche. Lukas hat den Fußball verlassen. Hans hat den Apfel dort weggeworfen. Lukas schnappte sich den Fußball. Bertha ging in den Flur. Lukas ließ den Fußball fallen. Bertha ging in die Küche. Bertha ging in den Garten. Lukas ging in den Flur. Dort schnappte sich Bertha den Fußball. Lukas hat die Milch bekommen. Hans zog ins Büro. Lukas hat die Milch hinterlassen. Bertha warf den Fußball weg. Bertha ging zurück in den Flur. Bertha hob die Milch auf. Bertha ging zurück in den Garten. Bertha ging zurück ins Schlafzimmer.,Wo war die Milch vor dem Schlafzimmer?,qa3,de,Garten
6240,Lukas ging ins Badezimmer. Bertha nahm den Apfel dorthin. Lukas reiste in die Küche. Lukas nahm den Fußball. Hans hob die Milch auf. Bertha ging zurück ins Büro. Hans reiste in die Küche. Lukas ließ den Fußball fallen. Lukas reiste in den Garten. Lukas ging ins Badezimmer. Hans hat die Milch hinterlassen. Lukas ging zurück in den Garten. Hans hob die Milch auf. Bertha zog in den Garten. Hans zog ins Büro. Sabine ging ins Büro. Sabine ging zurück ins Schlafzimmer. Lukas ging ins Badezimmer. Bertha ging in die Küche. Lukas zog ins Büro. Bertha ging ins Schlafzimmer. Hans ging zurück in den Flur. Bertha ließ den Apfel zurück. Hans ließ die Milch fallen. Bertha reiste in den Garten. Sabine hat den Apfel bekommen. Sabine hat den Apfel liegen gelassen. Hans hat die Milch bekommen. Hans ging zurück in die Küche. Hans hat die Milch hinterlassen. Hans hat dort den Fußball bekommen. Lukas ging zurück ins Schlafzimmer. Hans nahm die Milch. Hans stellte die Milch ab. Hans ging zum Flur. Sabine ging in den Flur. Hans ging ins Badezimmer. Lukas reiste ins Büro. Lukas ging in den Flur. Hans ließ den Fußball fallen. Sabine ging in die Küche. Bertha reiste ins Büro.,Wo war der Fußball vor der Toilette?,qa3,de,Flur
6241,Bertha ging in die Küche. Bertha ging zurück ins Schlafzimmer. Lukas ging auf die Toilette. Bertha zog ins Büro. Bertha ging ins Schlafzimmer. Hans zog ins Büro. Lukas ging zurück in den Garten. Lukas ging zurück in den Flur. Lukas reiste in den Garten. Hans ging zurück ins Badezimmer. Lukas ging ins Schlafzimmer. Hans hob die Milch auf. Hans hat die Milch hinterlassen. Bertha hat dort den Apfel bekommen. Sabine reiste in den Garten. Hans ging zurück ins Büro. Sabine ging ins Badezimmer. Bertha ließ den Apfel zurück. Sabine ging in die Küche. Sabine zog ins Büro. Lukas reiste zum Flur. Bertha ging zurück in die Küche. Hans ging in den Garten. Bertha ging ins Badezimmer. Hans reiste ins Büro. Bertha hob die Milch auf. Bertha ging zurück in den Flur. Sabine ging in die Küche. Lukas ging ins Büro. Bertha ging ins Schlafzimmer. Bertha nahm den Apfel. Bertha reiste in die Küche. Sabine ging ins Schlafzimmer. Hans ging ins Schlafzimmer. Bertha hat die Milch zurückgelassen. Bertha hat den Apfel dort weggeworfen. Sabine ging in den Flur. Hans ging ins Badezimmer. Hans ging zurück ins Schlafzimmer. Lukas ging zurück ins Badezimmer. Hans reiste zum Flur. Lukas ging in die Küche. Lukas nahm den Apfel. Lukas hat die Milch bekommen. Sabine ging ins Badezimmer. Lukas stellte die Milch ab. Dort holte Lukas die Milch ab. Lukas hat die Milch hinterlassen. Dort hat Lukas den Apfel weggeworfen. Hans ging zurück ins Badezimmer. Sabine nahm den Fußball. Dort hat Lukas die Milch geholt. Sabine warf den Fußball weg. Lukas ging ins Büro. Hans schnappte sich den Fußball. Hans ließ den Fußball fallen. Sabine schnappte sich den Fußball. Sabine reiste ins Büro. Lukas ging ins Schlafzimmer. Hans ging ins Schlafzimmer. Lukas schüttete die Milch weg. Lukas nahm die Milch. Sabine ließ den Fußball fallen. Bertha nahm den Apfel. Sabine ging in die Küche. Lukas ging ins Büro. Hans reiste in den Garten. Lukas ließ die Milch fallen. Bertha ging zurück ins Badezimmer. Bertha legte den Apfel hin. Lukas ging zurück ins Badezimmer. Lukas schnappte sich den Apfel. Lukas reiste in die Küche. Lukas reiste ins Schlafzimmer.,Wo war der Apfel vor dem Schlafzimmer?,qa3,de,Küche
6242,Hans ging ins Schlafzimmer. Hans nahm den Fußball. Hans legte den Fußball hin. Sabine ging in den Garten. Sabine hob die Milch auf. Sabine nahm den Apfel. Bertha ging ins Badezimmer. Lukas ging ins Schlafzimmer. Lukas ging zurück in den Flur. Sabine ließ die Milch dort fallen. Hans hat den Fußball bekommen. Lukas ging ins Schlafzimmer. Hans hat den Fußball verlassen. Hans ging in die Küche. Bertha ging in die Küche. Hans ging zurück ins Büro. Sabine ging in die Küche. Lukas hat den Fußball bekommen. Lukas ging ins Badezimmer. Sabine legte den Apfel hin. Bertha hob den Apfel auf. Hans ging ins Badezimmer. Lukas reiste in den Garten. Sabine ging ins Schlafzimmer. Lukas nahm die Milch. Bertha ließ den Apfel fallen. Hans ging zurück ins Schlafzimmer. Bertha ging zurück in den Flur. Hans ging ins Badezimmer. Lukas ging in den Flur. Lukas hat den Fußball verlassen. Hans reiste zum Flur. Hans ging ins Schlafzimmer. Lukas ließ die Milch fallen. Lukas ging zurück ins Büro. Sabine reiste ins Büro. Bertha ging ins Badezimmer. Sabine ging in die Küche. Sabine hat den Apfel bekommen. Sabine hat den Apfel liegen gelassen. Bertha ging zum Flur. Sabine nahm den Apfel. Hans reiste in die Küche. Lukas zog in den Garten. Bertha ging in den Garten. Sabine reiste in den Garten. Sabine zog ins Büro. Sabine hat den Apfel liegen gelassen. Sabine ging in die Küche. Sabine ging zurück in den Garten.,Wo war der Apfel vor dem Büro?,qa3,de,Garten
6243,Lukas ging in den Flur. Sabine ging zurück ins Schlafzimmer. Sabine hat den Fußball bekommen. Dort hat Sabine den Fußball weggeworfen. Lukas zog in den Garten. Bertha ging ins Büro. Sabine ging in die Küche. Bertha brachte die Milch dorthin. Lukas reiste in die Küche. Sabine reiste in den Garten. Bertha nahm den Apfel. Lukas ging zurück in den Flur. Bertha ging ins Badezimmer. Sabine ging zurück ins Büro. Bertha hat den Apfel dort weggeworfen. Bertha nahm den Apfel. Hans ging ins Schlafzimmer. Bertha reiste in die Küche. Bertha ging ins Schlafzimmer. Bertha ging zurück in den Garten. Sabine ging ins Schlafzimmer. Hans reiste in die Küche. Sabine nahm den Fußball. Hans ging in den Garten. Bertha hat die Milch dort weggeworfen. Hans schnappte sich die Milch. Bertha warf den Apfel weg. Lukas zog ins Büro.,Wo war der Apfel vor dem Garten?,qa3,de,Schlafzimmer
6244,Lukas ging in den Flur. Sabine ging zurück ins Schlafzimmer. Sabine hat den Fußball bekommen. Dort hat Sabine den Fußball weggeworfen. Lukas zog in den Garten. Bertha ging ins Büro. Sabine ging in die Küche. Bertha brachte die Milch dorthin. Lukas reiste in die Küche. Sabine reiste in den Garten. Bertha nahm den Apfel. Lukas ging zurück in den Flur. Bertha ging ins Badezimmer. Sabine ging zurück ins Büro. Bertha hat den Apfel dort weggeworfen. Bertha nahm den Apfel. Hans ging ins Schlafzimmer. Bertha reiste in die Küche. Bertha ging ins Schlafzimmer. Bertha ging zurück in den Garten. Sabine ging ins Schlafzimmer. Hans reiste in die Küche. Sabine nahm den Fußball. Hans ging in den Garten. Bertha hat die Milch dort weggeworfen. Hans schnappte sich die Milch. Bertha warf den Apfel weg. Lukas zog ins Büro. Sabine ließ den Fußball fallen. Bertha ging ins Badezimmer.,Wo war der Apfel vor dem Schlafzimmer?,qa3,de,Küche
6245,Hans ging in die Küche. Lukas nahm den Fußball in die Hand. Hans reiste in den Garten. Bertha ging ins Schlafzimmer. Bertha ging zurück in den Garten. Sabine ging zum Flur. Lukas hat den Fußball verlassen. Lukas hat den Fußball dorthin gebracht. Sabine hat den Apfel bekommen. Hans ging ins Schlafzimmer. Sabine nahm die Milch. Hans ging in die Küche. Hans ging zurück ins Büro. Lukas reiste in den Garten. Bertha ging zum Flur. Hans ging in den Flur. Lukas ließ den Fußball fallen. Bertha ging zurück in die Küche. Bertha zog in den Garten. Dort hat Sabine die Milch weggeworfen. Bertha brachte den Fußball dorthin. Sabine legte den Apfel hin. Hans reiste in den Garten. Sabine ging zurück ins Badezimmer. Hans ging ins Schlafzimmer. Bertha ließ den Fußball fallen. Lukas hat den Fußball bekommen. Bertha ging in den Flur. Bertha ging ins Badezimmer. Hans ging zurück in den Flur. Dort ließ Lukas den Fußball fallen. Sabine ging in die Küche. Lukas reiste zum Flur. Lukas nahm die Milch. Bertha ging in die Küche. Lukas stellte die Milch ab. Lukas ging zurück ins Büro. Lukas ging in den Garten. Sabine reiste ins Büro. Hans schnappte sich dort die Milch. Lukas reiste ins Büro. Hans nahm den Apfel. Lukas ging in den Flur. Hans reiste in den Garten. Lukas ging zurück in die Küche. Hans ging ins Badezimmer. Lukas reiste in den Garten. Lukas reiste zum Flur. Hans ging zurück in die Küche. Hans legte den Apfel hin.,Wo war der Apfel vor dem Badezimmer?,qa3,de,Garten
